model,landscape,climate,year,species,disturbances,diversity,scenario,AGB_t_ha_med
ILAND,dischma,historic,30,pice,future,high_future,alpha,8.594438272025222
ILAND,dischma,historic,30,pice,future,high_future,beta,16.834808692141067
ILAND,dischma,historic,30,pice,future,low,alpha,0.704156026156032
ILAND,dischma,historic,30,pice,future,low,beta,1.029580987421148
ILAND,dischma,historic,30,pice,historic,high,alpha,8.532984206304867
ILAND,dischma,historic,30,pice,historic,high,beta,16.96633305265249
ILAND,dischma,historic,30,pice,historic,high_future,alpha,8.566833651123215
ILAND,dischma,historic,30,pice,historic,high_future,beta,16.99505030213963
ILAND,dischma,historic,30,pice,historic,low,alpha,0.7043916074406933
ILAND,dischma,historic,30,pice,historic,low,beta,1.0328220094808196
ILAND,dischma,historic,30,pice,no,high,alpha,8.500840572972484
ILAND,dischma,historic,30,pice,no,high,beta,17.10826094285627
ILAND,dischma,historic,30,pice,no,high_future,alpha,8.4899378265719
ILAND,dischma,historic,30,pice,no,high_future,beta,17.135069736429884
ILAND,dischma,historic,30,pice,no,low,alpha,0.7076779669880189
ILAND,dischma,historic,30,pice,no,low,beta,1.0351557391576733
ILAND,dischma,historic,30,pisy,future,high_future,alpha,0.015229203350906577
ILAND,dischma,historic,30,pisy,future,high_future,beta,0.02125070604951578
ILAND,dischma,historic,30,pisy,historic,high_future,alpha,0.015057474090736904
ILAND,dischma,historic,30,pisy,historic,high_future,beta,0.0212869377641869
ILAND,dischma,historic,30,pisy,no,high_future,alpha,0.015025924306500094
ILAND,dischma,historic,30,pisy,no,high_future,beta,0.02115394741358924
ILAND,dischma,historic,30,potr,future,high,alpha,0.3537804902633521
ILAND,dischma,historic,30,potr,future,high,beta,1.3289621252681605
ILAND,dischma,historic,30,potr,future,high_future,alpha,0.34123885388259867
ILAND,dischma,historic,30,potr,future,high_future,beta,1.1664212275918124
ILAND,dischma,historic,30,potr,historic,high,alpha,0.342606089275302
ILAND,dischma,historic,30,potr,historic,high,beta,1.3226709355464363
ILAND,dischma,historic,30,potr,historic,high_future,alpha,0.3277801675652865
ILAND,dischma,historic,30,potr,historic,high_future,beta,1.1698420668856957
ILAND,dischma,historic,30,potr,no,high,alpha,0.3336441114814881
ILAND,dischma,historic,30,potr,no,high,beta,1.3365769568145969
ILAND,dischma,historic,30,potr,no,high_future,alpha,0.31998461302828735
ILAND,dischma,historic,30,potr,no,high_future,beta,1.1806170959367477
ILAND,dischma,historic,30,qupe,future,high_future,alpha,0.013501087047691675
ILAND,dischma,historic,30,qupe,future,high_future,beta,0.042561987469572155
ILAND,dischma,historic,30,qupe,historic,high_future,alpha,0.013647794683913389
ILAND,dischma,historic,30,qupe,historic,high_future,beta,0.04250981740210354
ILAND,dischma,historic,30,qupe,no,high_future,alpha,0.013304517340354968
ILAND,dischma,historic,30,qupe,no,high_future,beta,0.04267798692785518
ILAND,dischma,historic,40,abal,future,high_future,alpha,0.4369574976069116
ILAND,dischma,historic,40,abal,future,high_future,beta,0.6344109133421116
ILAND,dischma,historic,40,abal,historic,high_future,alpha,0.43813583280985624
ILAND,dischma,historic,40,abal,historic,high_future,beta,0.6353405539450252
ILAND,dischma,historic,40,abal,no,high_future,alpha,0.4389797936899593
ILAND,dischma,historic,40,abal,no,high_future,beta,0.6357991766026839
ILAND,dischma,historic,40,alvi,future,high,alpha,0.0012388547576271717
ILAND,dischma,historic,40,alvi,future,high,beta,1.7130736804457294e-5
ILAND,dischma,historic,40,alvi,future,high_future,alpha,0.0012240579470705528
ILAND,dischma,historic,40,alvi,future,high_future,beta,1.7841060774023456e-5
ILAND,dischma,historic,40,alvi,future,low,alpha,0.0039414837700541844
ILAND,dischma,historic,40,alvi,future,low,beta,0.0013024216107721414
ILAND,dischma,historic,40,alvi,historic,high,alpha,0.0012331128622186274
ILAND,dischma,historic,40,alvi,historic,high,beta,1.9847727892264514e-5
ILAND,dischma,historic,40,alvi,historic,high_future,alpha,0.001249023361677427
ILAND,dischma,historic,40,alvi,historic,high_future,beta,2.3608134500480552e-5
ILAND,dischma,historic,40,alvi,historic,low,alpha,0.004015432286430413
ILAND,dischma,historic,40,alvi,historic,low,beta,0.00128153848977818
ILAND,dischma,historic,40,alvi,no,high,alpha,0.0012529710810187545
ILAND,dischma,historic,40,alvi,no,high,beta,1.9526952201599418e-5
ILAND,dischma,historic,40,alvi,no,high_future,alpha,0.001256981613340496
ILAND,dischma,historic,40,alvi,no,high_future,beta,2.320204533935239e-5
ILAND,dischma,historic,40,alvi,no,low,alpha,0.003962010466809489
ILAND,dischma,historic,40,alvi,no,low,beta,0.0012864628971179994
ILAND,dischma,historic,40,bepe,future,high,alpha,3.491487867324273
ILAND,dischma,historic,40,bepe,future,high,beta,5.766746761678284
ILAND,dischma,historic,40,bepe,future,high_future,alpha,3.325934482770479
ILAND,dischma,historic,40,bepe,future,high_future,beta,5.247494445588117
ILAND,dischma,historic,40,bepe,historic,high,alpha,3.451199530543919
ILAND,dischma,historic,40,bepe,historic,high,beta,5.751491235218683
ILAND,dischma,historic,40,bepe,historic,high_future,alpha,3.266618508130046
ILAND,dischma,historic,40,bepe,historic,high_future,beta,5.264765590174315
ILAND,dischma,historic,40,bepe,no,high,alpha,3.3851364272809503
ILAND,dischma,historic,40,bepe,no,high,beta,5.799162690818269
ILAND,dischma,historic,40,bepe,no,high_future,alpha,3.2285258012846123
ILAND,dischma,historic,40,bepe,no,high_future,beta,5.315947474084718
ILAND,dischma,historic,40,cabe,future,high_future,alpha,0.16799268445231974
ILAND,dischma,historic,40,cabe,future,high_future,beta,0.3338930274288403
ILAND,dischma,historic,40,cabe,historic,high_future,alpha,0.1667533113672524
ILAND,dischma,historic,40,cabe,historic,high_future,beta,0.33479183863517087
ILAND,dischma,historic,40,cabe,no,high_future,alpha,0.16726265775822513
ILAND,dischma,historic,40,cabe,no,high_future,beta,0.334365594236945
ILAND,dischma,historic,40,fasy,future,high_future,alpha,0.10849979477628907
ILAND,dischma,historic,40,fasy,future,high_future,beta,0.12667367863249868
ILAND,dischma,historic,40,fasy,historic,high_future,alpha,0.10654368659177389
ILAND,dischma,historic,40,fasy,historic,high_future,beta,0.127382106317294
ILAND,dischma,historic,40,fasy,no,high_future,alpha,0.10660702763001141
ILAND,dischma,historic,40,fasy,no,high_future,beta,0.12650677002155153
ILAND,dischma,historic,40,lade,future,high,alpha,32.331696302967714
ILAND,dischma,historic,40,lade,future,high,beta,52.237856355230164
ILAND,dischma,historic,40,lade,future,high_future,alpha,32.08772409052591
ILAND,dischma,historic,40,lade,future,high_future,beta,49.691638259414574
ILAND,dischma,historic,40,lade,future,low,alpha,10.48467140623872
ILAND,dischma,historic,40,lade,future,low,beta,31.44278343769028
ILAND,dischma,historic,40,lade,historic,high,alpha,32.22217079492523
ILAND,dischma,historic,40,lade,historic,high,beta,53.274807949224304
ILAND,dischma,historic,40,lade,historic,high_future,alpha,31.90746757659802
ILAND,dischma,historic,40,lade,historic,high_future,beta,50.48191159671103
ILAND,dischma,historic,40,lade,historic,low,alpha,10.511448038153215
ILAND,dischma,historic,40,lade,historic,low,beta,31.990605447625946
ILAND,dischma,historic,40,lade,no,high,alpha,32.27581309656396
ILAND,dischma,historic,40,lade,no,high,beta,54.4851423384504
ILAND,dischma,historic,40,lade,no,high_future,alpha,32.06486221256802
ILAND,dischma,historic,40,lade,no,high_future,beta,51.86126889196292
ILAND,dischma,historic,40,lade,no,low,alpha,10.46108319905468
ILAND,dischma,historic,40,lade,no,low,beta,32.77679099803787
ILAND,dischma,historic,40,piab,future,high,alpha,121.31457283900218
ILAND,dischma,historic,40,piab,future,high,beta,57.4324384625597
ILAND,dischma,historic,40,piab,future,high_future,alpha,118.03029367667833
ILAND,dischma,historic,40,piab,future,high_future,beta,56.253146371003396
ILAND,dischma,historic,40,piab,future,low,alpha,158.7628721180995
ILAND,dischma,historic,40,piab,future,low,beta,147.11756002757846
ILAND,dischma,historic,40,piab,future,no,prod,201.54228030826079
ILAND,dischma,historic,40,piab,historic,high,alpha,125.57444808103108
ILAND,dischma,historic,40,piab,historic,high,beta,58.91105630914202
ILAND,dischma,historic,40,piab,historic,high_future,alpha,122.85136606314683
ILAND,dischma,historic,40,piab,historic,high_future,beta,57.629041536437924
ILAND,dischma,historic,40,piab,historic,low,alpha,164.68863240010796
ILAND,dischma,historic,40,piab,historic,low,beta,152.7620272004044
ILAND,dischma,historic,40,piab,historic,no,prod,208.49046057020178
ILAND,dischma,historic,40,piab,no,high,alpha,132.83271751559658
ILAND,dischma,historic,40,piab,no,high,beta,61.77393080149037
ILAND,dischma,historic,40,piab,no,high_future,alpha,130.0809934509575
ILAND,dischma,historic,40,piab,no,high_future,beta,60.32874287473831
ILAND,dischma,historic,40,piab,no,low,alpha,173.1255378680912
ILAND,dischma,historic,40,piab,no,low,beta,160.15604802028327
ILAND,dischma,historic,40,piab,no,no,prod,217.90322992946233
ILAND,dischma,historic,40,pice,future,high,alpha,7.599167593956785
ILAND,dischma,historic,40,pice,future,high,beta,16.88097067772958
ILAND,dischma,historic,40,pice,future,high_future,alpha,7.616505189370473
ILAND,dischma,historic,40,pice,future,high_future,beta,16.941378398900646
ILAND,dischma,historic,40,pice,future,low,alpha,0.8410725214441074
ILAND,dischma,historic,40,pice,future,low,beta,1.3950996006544467
ILAND,dischma,historic,40,pice,historic,high,alpha,7.50641530234809
ILAND,dischma,historic,40,pice,historic,high,beta,17.082536203912785
ILAND,dischma,historic,40,pice,historic,high_future,alpha,7.559632991738642
ILAND,dischma,historic,40,pice,historic,high_future,beta,17.13795672441256
ILAND,dischma,historic,40,pice,historic,low,alpha,0.8463798930508973
ILAND,dischma,historic,40,pice,historic,low,beta,1.400997609187987
ILAND,dischma,historic,40,pice,no,high,alpha,7.360979883462861
ILAND,dischma,historic,40,pice,no,high,beta,17.258420937911005
ILAND,dischma,historic,40,pice,no,high_future,alpha,7.373305144760188
ILAND,dischma,historic,40,pice,no,high_future,beta,17.348878123783003
ILAND,dischma,historic,40,pice,no,low,alpha,0.8475850320644072
ILAND,dischma,historic,40,pice,no,low,beta,1.4055384067872443
ILAND,dischma,historic,40,pisy,future,high_future,alpha,0.027304420463595526
ILAND,dischma,historic,40,pisy,future,high_future,beta,0.11368605198679675
ILAND,dischma,historic,40,pisy,historic,high_future,alpha,0.026828826695912692
ILAND,dischma,historic,40,pisy,historic,high_future,beta,0.11505237842391156
ILAND,dischma,historic,40,pisy,no,high_future,alpha,0.026927188959551866
ILAND,dischma,historic,40,pisy,no,high_future,beta,0.11369753396830734
ILAND,dischma,historic,40,potr,future,high,alpha,0.33405946510612466
ILAND,dischma,historic,40,potr,future,high,beta,1.5685926953932574
ILAND,dischma,historic,40,potr,future,high_future,alpha,0.36202057922875286
ILAND,dischma,historic,40,potr,future,high_future,beta,1.2455506643379555
ILAND,dischma,historic,40,potr,historic,high,alpha,0.31147399324917296
ILAND,dischma,historic,40,potr,historic,high,beta,1.5629131218910153
ILAND,dischma,historic,40,potr,historic,high_future,alpha,0.33979508791270213
ILAND,dischma,historic,40,potr,historic,high_future,beta,1.244524381951999
ILAND,dischma,historic,40,potr,no,high,alpha,0.29345319499859623
ILAND,dischma,historic,40,potr,no,high,beta,1.5677374920757248
ILAND,dischma,historic,40,potr,no,high_future,alpha,0.3212178628763117
ILAND,dischma,historic,40,potr,no,high_future,beta,1.2502965601516458
ILAND,dischma,historic,40,qupe,future,high_future,alpha,0.03351533586347833
ILAND,dischma,historic,40,qupe,future,high_future,beta,0.1341580828368363
ILAND,dischma,historic,40,qupe,historic,high_future,alpha,0.03413392622990459
ILAND,dischma,historic,40,qupe,historic,high_future,beta,0.13409184127210572
ILAND,dischma,historic,40,qupe,no,high_future,alpha,0.03291536484945783
ILAND,dischma,historic,40,qupe,no,high_future,beta,0.13307632770051497
ILAND,dischma,historic,50,abal,future,high_future,alpha,0.997866431606891
ILAND,dischma,historic,50,abal,future,high_future,beta,1.4022221396085306
ILAND,dischma,historic,50,abal,historic,high_future,alpha,0.9989623248711115
ILAND,dischma,historic,50,abal,historic,high_future,beta,1.4081685541380653
ILAND,dischma,historic,50,abal,no,high_future,alpha,1.0009354077890467
ILAND,dischma,historic,50,abal,no,high_future,beta,1.409024302854585
ILAND,dischma,historic,50,alvi,future,high,alpha,2.18665875306803e-4
ILAND,dischma,historic,50,alvi,future,high_future,alpha,2.070576106727866e-4
ILAND,dischma,historic,50,alvi,future,low,alpha,9.217021797328607e-4
ILAND,dischma,historic,50,alvi,future,low,beta,0.0033864952139354603
ILAND,dischma,historic,50,alvi,historic,high,alpha,2.0062344790893412e-4
ILAND,dischma,historic,50,alvi,historic,high_future,alpha,2.072129224690398e-4
ILAND,dischma,historic,50,alvi,historic,low,alpha,9.334506056395603e-4
ILAND,dischma,historic,50,alvi,historic,low,beta,0.003379720511346781
ILAND,dischma,historic,50,alvi,no,high,alpha,1.9557854458326446e-4
ILAND,dischma,historic,50,alvi,no,high_future,alpha,2.0446695313705202e-4
ILAND,dischma,historic,50,alvi,no,low,alpha,9.557541545080919e-4
ILAND,dischma,historic,50,alvi,no,low,beta,0.003374013214424567
ILAND,dischma,historic,50,bepe,future,high,alpha,1.9185459633000508
ILAND,dischma,historic,50,bepe,future,high,beta,5.086638101464022
ILAND,dischma,historic,50,bepe,future,high_future,alpha,1.8155660207036475
ILAND,dischma,historic,50,bepe,future,high_future,beta,4.072655989395001
ILAND,dischma,historic,50,bepe,historic,high,alpha,1.89964181847987
ILAND,dischma,historic,50,bepe,historic,high,beta,5.089882537495123
ILAND,dischma,historic,50,bepe,historic,high_future,alpha,1.7547275490601177
ILAND,dischma,historic,50,bepe,historic,high_future,beta,4.09126960760079
ILAND,dischma,historic,50,bepe,no,high,alpha,1.810578733595865
ILAND,dischma,historic,50,bepe,no,high,beta,5.0383145129218025
ILAND,dischma,historic,50,bepe,no,high_future,alpha,1.6892794573738856
ILAND,dischma,historic,50,bepe,no,high_future,beta,4.090105227600343
ILAND,dischma,historic,50,cabe,future,high_future,alpha,0.15302183277492065
ILAND,dischma,historic,50,cabe,future,high_future,beta,0.42738788825983187
ILAND,dischma,historic,50,cabe,historic,high_future,alpha,0.15119852307124707
ILAND,dischma,historic,50,cabe,historic,high_future,beta,0.4280583448194629
ILAND,dischma,historic,50,cabe,no,high_future,alpha,0.1503289112592221
ILAND,dischma,historic,50,cabe,no,high_future,beta,0.4278920291723258
ILAND,dischma,historic,50,fasy,future,high_future,alpha,0.22046950110873748
ILAND,dischma,historic,50,fasy,future,high_future,beta,0.3488938411692952
ILAND,dischma,historic,50,fasy,historic,high_future,alpha,0.21287683798138174
ILAND,dischma,historic,50,fasy,historic,high_future,beta,0.34779911797383917
ILAND,dischma,historic,50,fasy,no,high_future,alpha,0.21082783163638874
ILAND,dischma,historic,50,fasy,no,high_future,beta,0.34741916948450147
ILAND,dischma,historic,50,lade,future,high,alpha,30.072683649596353
ILAND,dischma,historic,50,lade,future,high,beta,57.59344985842543
ILAND,dischma,historic,50,lade,future,high_future,alpha,30.171660870497945
ILAND,dischma,historic,50,lade,future,high_future,beta,53.611398801783906
ILAND,dischma,historic,50,lade,future,low,alpha,10.326902980987052
ILAND,dischma,historic,50,lade,future,low,beta,31.079428241697563
ILAND,dischma,historic,50,lade,historic,high,alpha,29.547561884592213
ILAND,dischma,historic,50,lade,historic,high,beta,59.000744181483554
ILAND,dischma,historic,50,lade,historic,high_future,alpha,29.846995143026923
ILAND,dischma,historic,50,lade,historic,high_future,beta,54.84316421127308
ILAND,dischma,historic,50,lade,historic,low,alpha,10.333484309589696
ILAND,dischma,historic,50,lade,historic,low,beta,31.686020782183782
ILAND,dischma,historic,50,lade,no,high,alpha,29.206334886312796
ILAND,dischma,historic,50,lade,no,high,beta,60.622029693194705
ILAND,dischma,historic,50,lade,no,high_future,alpha,29.58991984518514
ILAND,dischma,historic,50,lade,no,high_future,beta,56.40834790279433
ILAND,dischma,historic,50,lade,no,low,alpha,10.186931712867954
ILAND,dischma,historic,50,lade,no,low,beta,32.482423077675975
ILAND,dischma,historic,50,piab,future,high,alpha,129.86394512487834
ILAND,dischma,historic,50,piab,future,high,beta,62.585151323226796
ILAND,dischma,historic,50,piab,future,high_future,alpha,124.7169226057813
ILAND,dischma,historic,50,piab,future,high_future,beta,59.44835273030206
ILAND,dischma,historic,50,piab,future,low,alpha,165.78229707427482
ILAND,dischma,historic,50,piab,future,low,beta,146.76412458237292
ILAND,dischma,historic,50,piab,future,no,prod,198.09457790765293
ILAND,dischma,historic,50,piab,historic,high,alpha,136.17811948040884
ILAND,dischma,historic,50,piab,historic,high,beta,63.787704496855156
ILAND,dischma,historic,50,piab,historic,high_future,alpha,131.20413599488853
ILAND,dischma,historic,50,piab,historic,high_future,beta,61.409955313212336
ILAND,dischma,historic,50,piab,historic,low,alpha,173.52664259971021
ILAND,dischma,historic,50,piab,historic,low,beta,152.64171452779482
ILAND,dischma,historic,50,piab,historic,no,prod,205.36791482094608
ILAND,dischma,historic,50,piab,no,high,alpha,145.80144705598943
ILAND,dischma,historic,50,piab,no,high,beta,67.9481323455098
ILAND,dischma,historic,50,piab,no,high_future,alpha,140.4029927205093
ILAND,dischma,historic,50,piab,no,high_future,beta,64.85696854622152
