model,climate,year,species,AGB,AGB_ha,landscape
ILAND,historic,320,pice,19096250.709,20.68932904550379,dischma
ILAND,historic,320,pisy,18397.881,0.01993269880823402,dischma
ILAND,historic,320,poni,3.132,3.393282773564464e-6,dischma
ILAND,historic,320,potr,46684.433,0.0505790173347779,dischma
ILAND,historic,320,saca,31.27,3.387865655471289e-5,dischma
ILAND,historic,320,soar,18204.692,0.019723393282773564,dischma
ILAND,historic,320,soau,3137.225,0.003398943661971831,dischma
ILAND,historic,320,ulgl,2.135,2.3131094257854817e-6,dischma
ILAND,historic,330,abal,10429.674,0.01129975514626219,dischma
ILAND,historic,330,acps,437.049,4.7350920910075835e-4,dischma
ILAND,historic,330,alvi,8072.397,0.0087458255687974,dischma
ILAND,historic,330,bepe,99687.694,0.10800400216684725,dischma
ILAND,historic,330,coav,78.781,8.535319609967499e-5,dischma
ILAND,historic,330,fasy,10275.683,0.011132917659804984,dischma
ILAND,historic,330,lade,53308324.957,57.75549832827736,dischma
ILAND,historic,330,piab,123674683.686,133.99207333261106,dischma
ILAND,historic,330,pice,19817819.979,21.471094235102925,dischma
ILAND,historic,330,pisy,18711.477,0.020272456121343443,dischma
ILAND,historic,330,poni,1.246,1.3499458288190681e-6,dischma
ILAND,historic,330,potr,79877.481,0.08654114951245938,dischma
ILAND,historic,330,saca,65.395,7.085048754062838e-5,dischma
ILAND,historic,330,soar,24087.79,0.02609728060671723,dischma
ILAND,historic,330,soau,3840.256,0.004160624052004334,dischma
ILAND,historic,330,ulgl,46.295,5.015709642470206e-5,dischma
ILAND,historic,340,abal,10808.952,0.01171067388949079,dischma
ILAND,historic,340,acps,318.525,3.450975081256771e-4,dischma
ILAND,historic,340,alin,3.312,3.588299024918743e-6,dischma
ILAND,historic,340,alvi,3028.406,0.0032810465872156014,dischma
ILAND,historic,340,bepe,33385.911,0.036171084507042255,dischma
ILAND,historic,340,coav,138.409,1.4995557963163597e-4,dischma
ILAND,historic,340,fasy,11221.646999999999,0.012157797399783314,dischma
ILAND,historic,340,lade,51782665.262,56.10256258071506,dischma
ILAND,historic,340,piab,123773253.313,134.09886599458287,dischma
ILAND,historic,340,pice,20505869.229,22.216543043336944,dischma
ILAND,historic,340,pisy,19749.161,0.02139670747562297,dischma
ILAND,historic,340,poni,1.023,1.1083423618634885e-6,dischma
ILAND,historic,340,potr,18151.573,0.019665842903575297,dischma
ILAND,historic,340,saca,87.73100000000001,9.504983748645721e-5,dischma
ILAND,historic,340,soar,18379.839,0.019913151679306608,dischma
ILAND,historic,340,soau,2855.386,0.0030935926327193934,dischma
ILAND,historic,340,tico,41.957,4.545720476706392e-5,dischma
ILAND,historic,340,tipl,47.92,5.191765980498375e-5,dischma
ILAND,historic,340,ulgl,20.186,2.1869989165763815e-5,dischma
ILAND,historic,350,abal,11324.2,0.012268905742145179,dischma
ILAND,historic,350,acps,580.801,6.292535211267606e-4,dischma
ILAND,historic,350,alvi,4915.887,0.005325988082340195,dischma
ILAND,historic,350,bepe,82852.967,0.08976486132177681,dischma
ILAND,historic,350,coav,50.486,5.469772481040086e-5,dischma
ILAND,historic,350,fasy,10545.05,0.011424756229685806,dischma
ILAND,historic,350,lade,50192686.229,54.379941743228606,dischma
ILAND,historic,350,piab,123790991.632,134.11808410834237,dischma
ILAND,historic,350,pice,20814292.09,22.55069565547129,dischma
ILAND,historic,350,pisy,18292.093,0.019818085590465873,dischma
ILAND,historic,350,poni,2.109,2.284940411700975e-6,dischma
ILAND,historic,350,potr,48408.96,0.05244741061755146,dischma
ILAND,historic,350,saca,46.362,5.02296858071506e-5,dischma
ILAND,historic,350,soar,21707.389,0.023518297941495125,dischma
ILAND,historic,350,soau,3335.961,0.0036142589382448533,dischma
ILAND,historic,350,tico,13.892999999999999,1.5052004333694473e-5,dischma
ILAND,historic,350,tipl,38.111,4.129035752979415e-5,dischma
ILAND,historic,350,ulgl,29.379,3.182990249187433e-5,dischma
ILAND,historic,360,abal,12265.144,0.013288346695557963,dischma
ILAND,historic,360,acps,465.675,5.045232936078006e-4,dischma
ILAND,historic,360,alvi,4723.182,0.005117206933911159,dischma
ILAND,historic,360,bepe,44395.437,0.048099065005417115,dischma
ILAND,historic,360,coav,99.173,1.0744637053087757e-4,dischma
ILAND,historic,360,fasy,11015.673,0.011934640303358614,dischma
ILAND,historic,360,lade,47889398.005,51.88450488082341,dischma
ILAND,historic,360,piab,122262413.868,132.46198685590466,dischma
ILAND,historic,360,pice,20544919.626,22.25885116576381,dischma
ILAND,historic,360,pisy,20645.79,0.02236813651137595,dischma
ILAND,historic,360,potr,20851.883,0.02259142253521127,dischma
ILAND,historic,360,saca,106.239,1.1510184182015168e-4,dischma
ILAND,historic,360,soar,20055.275,0.02172835861321777,dischma
ILAND,historic,360,soau,3897.191,0.004222308775731311,dischma
ILAND,historic,360,tico,60.963,6.604875406283857e-5,dischma
ILAND,historic,360,tipl,26.373,2.8573131094257858e-5,dischma
ILAND,historic,360,ulgl,10.778,1.1677139761646804e-5,dischma
ILAND,historic,370,abal,13507.17,0.014633986998916576,dischma
ILAND,historic,370,acps,348.522,3.7759696641386783e-4,dischma
ILAND,historic,370,alvi,7399.354,0.00801663488624052,dischma
ILAND,historic,370,bepe,69132.753,0.07490005742145178,dischma
ILAND,historic,370,coav,140.25300000000001,1.519534127843987e-4,dischma
ILAND,historic,370,fasy,12150.135,0.013163743228602384,dischma
ILAND,historic,370,lade,47113308.317,51.043670982665226,dischma
ILAND,historic,370,piab,122728644.605,132.967112248104,dischma
ILAND,historic,370,pice,21335222.6,23.115084073672808,dischma
ILAND,historic,370,pisy,17771.589,0.01925415926327194,dischma
ILAND,historic,370,potr,45672.398,0.04948255471289274,dischma
ILAND,historic,370,saca,110.71,1.1994582881906825e-4,dischma
ILAND,historic,370,soar,16927.223,0.018339353196099677,dischma
ILAND,historic,370,soau,2976.82,0.003225157096424702,dischma
ILAND,historic,370,tico,41.397,4.4850487540628385e-5,dischma
ILAND,historic,370,tipl,35.34,3.8288190682556886e-5,dischma
ILAND,historic,370,ulgl,23.035,2.4956663055254605e-5,dischma
ILAND,historic,380,abal,13895.528,0.015054743228602384,dischma
ILAND,historic,380,acps,174.12800000000001,1.886543878656555e-4,dischma
ILAND,historic,380,alin,5.234,5.670639219934994e-6,dischma
ILAND,historic,380,alvi,8442.021,0.009146284940411701,dischma
ILAND,historic,380,bepe,50670.608,0.05489773347778982,dischma
ILAND,historic,380,coav,135.03,1.4629469122426868e-4,dischma
ILAND,historic,380,fasy,13197.666000000001,0.014298663055254606,dischma
ILAND,historic,380,lade,45156305.734,48.92340816251354,dischma
ILAND,historic,380,piab,121999760.413,132.1774218992416,dischma
ILAND,historic,380,pice,21783478.195,23.60073477248104,dischma
ILAND,historic,380,pisy,14579.37,0.015795633802816903,dischma
ILAND,historic,380,poni,3.059,3.314192849404117e-6,dischma
ILAND,historic,380,potr,38322.867,0.041519899241603465,dischma
ILAND,historic,380,saca,94.204,1.0206283856988081e-4,dischma
ILAND,historic,380,soar,17127.285,0.018556105092091008,dischma
ILAND,historic,380,soau,3471.301,0.003760889490790899,dischma
ILAND,historic,380,tico,11.786999999999999,1.2770314192849402e-5,dischma
ILAND,historic,380,tipl,15.612,1.6914409534127843e-5,dischma
ILAND,historic,380,ulgl,2.103,2.278439869989166e-6,dischma
ILAND,historic,390,abal,12929.296,0.01400790465872156,dischma
ILAND,historic,390,acps,378.615,4.102004333694475e-4,dischma
ILAND,historic,390,alvi,9479.874,0.010270719393282774,dischma
ILAND,historic,390,bepe,59710.117,0.06469135102925244,dischma
ILAND,historic,390,coav,159.464,1.727670639219935e-4,dischma
ILAND,historic,390,fasy,13990.556,0.01515769880823402,dischma
ILAND,historic,390,lade,44482330.568,48.19320754929578,dischma
ILAND,historic,390,piab,122630355.968,132.86062401733477,dischma
ILAND,historic,390,pice,23003648.69,24.922696305525463,dischma
ILAND,historic,390,pisy,16397.959,0.0177659360780065,dischma
ILAND,historic,390,poni,3.2409999999999997,3.511375947995666e-6,dischma
ILAND,historic,390,potr,29193.872,0.031629330444203685,dischma
ILAND,historic,390,saca,92.025,9.970205850487541e-5,dischma
ILAND,historic,390,soar,21255.187,0.023028371614301192,dischma
ILAND,historic,390,soau,3877.1,0.0042005417118093176,dischma
ILAND,historic,390,tico,7.92,8.580715059588299e-6,dischma
ILAND,historic,390,tipl,7.122999999999999,7.717226435536294e-6,dischma
ILAND,historic,390,ulgl,5.432,5.8851570964247025e-6,dischma
ILAND,historic,400,abal,11405.387999999999,0.012356866738894906,dischma
ILAND,historic,400,acps,506.173,5.483997833152762e-4,dischma
ILAND,historic,400,alvi,9793.523,0.010610534127843987,dischma
ILAND,historic,400,bepe,69944.222,0.07577922210184182,dischma
ILAND,historic,400,coav,113.43299999999999,1.2289599133261103e-4,dischma
ILAND,historic,400,fasy,13824.115,0.01497737269772481,dischma
ILAND,historic,400,lade,43049971.142,46.64135551679306,dischma
ILAND,historic,400,piab,122500117.822,132.71952093391116,dischma
ILAND,historic,400,pice,23464468.467,25.42195933586132,dischma
ILAND,historic,400,pisy,18834.154,0.020405367280606716,dischma
ILAND,historic,400,poni,3.133,3.3943661971830986e-6,dischma
ILAND,historic,400,potr,46427.784,0.05030095774647887,dischma
ILAND,historic,400,saca,60.988,6.607583965330444e-5,dischma
ILAND,historic,400,soar,15212.104,0.016481152762730225,dischma
ILAND,historic,400,soau,2514.282,0.002724032502708559,dischma
ILAND,historic,400,tico,17.686,1.91614301191766e-5,dischma
ILAND,historic,400,tipl,2.723,2.9501625135427952e-6,dischma
ILAND,historic,400,ulgl,33.244,3.6017334777898157e-005,dischma
ILAND,historic,410,abal,11474.725,0.012431988082340195,dischma
ILAND,historic,410,acps,362.478,3.927172264355363e-4,dischma
ILAND,historic,410,alvi,11004.86,0.011922925243770316,dischma
ILAND,historic,410,bepe,63040.033,0.06829906067172264,dischma
ILAND,historic,410,coav,177.569,1.923824485373781e-4,dischma
ILAND,historic,410,fasy,10834.381,0.011738224268689057,dischma
ILAND,historic,410,lade,42122005.621,45.63597575406284,dischma
ILAND,historic,410,piab,122353511.832,132.56068454171182,dischma
ILAND,historic,410,pice,24084111.565,26.093295303358616,dischma
ILAND,historic,410,pisy,19738.902,0.021385592632719393,dischma
ILAND,historic,410,poni,3.1,3.3586132177681474e-6,dischma
ILAND,historic,410,potr,39751.135,0.04306731852654388,dischma
ILAND,historic,410,saca,108.192,1.172177681473456e-4,dischma
ILAND,historic,410,soar,17818.89,0.019305406283856987,dischma
ILAND,historic,410,soau,3258.281,0.003530098591549296,dischma
ILAND,historic,410,tico,20.778,2.2511375947995664e-5,dischma
ILAND,historic,410,tipl,95.46000000000001,1.0342361863488625e-4,dischma
ILAND,historic,410,ulgl,10.435,1.1305525460455039e-5,dischma
ILAND,historic,420,abal,12637.351,0.013691604550379198,dischma
ILAND,historic,420,acps,266.946,2.892156013001084e-4,dischma
ILAND,historic,420,alvi,9457.993,0.010247013001083424,dischma
ILAND,historic,420,bepe,102874.007,0.11145612892741062,dischma
ILAND,historic,420,coav,167.298,1.812546045503792e-4,dischma
ILAND,historic,420,fasy,12112.119,0.013122555796316361,dischma
ILAND,historic,420,lade,42140753.413,45.6562875547129,dischma
ILAND,historic,420,piab,122677992.945,132.91223504333695,dischma
ILAND,historic,420,pice,25256410.359,27.36339150487541,dischma
ILAND,historic,420,pisy,21276.786,0.023051772481040088,dischma
ILAND,historic,420,potr,75099.454,0.08136452221018418,dischma
ILAND,historic,420,saca,57.757999999999996,6.257638136511376e-5,dischma
ILAND,historic,420,soar,22252.901,0.02410931852654388,dischma
ILAND,historic,420,soau,2838.874,0.0030757031419284936,dischma
ILAND,historic,420,tico,41.708,4.518743228602383e-5,dischma
ILAND,historic,420,tipl,30.198999999999998,3.271830985915493e-5,dischma
ILAND,historic,420,ulgl,8.717,9.444203683640304e-6,dischma
ILAND,historic,430,abal,14333.759,0.015529533044420368,dischma
ILAND,historic,430,acps,237.692,2.575211267605634e-4,dischma
ILAND,historic,430,alvi,11445.159,0.012399955579631635,dischma
ILAND,historic,430,bepe,115548.914,0.12518842253521129,dischma
ILAND,historic,430,coav,158.802,1.720498374864572e-4,dischma
ILAND,historic,430,fasy,12603.169,0.01365457096424702,dischma
ILAND,historic,430,lade,43520359.879,47.1509857843987,dischma
ILAND,historic,430,piab,124885135.877,135.3035058255688,dischma
ILAND,historic,430,pice,27012993.45,29.26651511375948,dischma
ILAND,historic,430,pisy,25935.049,0.028098644637053086,dischma
ILAND,historic,430,potr,53472.705,0.057933591549295775,dischma
ILAND,historic,430,saca,124.123,1.3447778981581798e-4,dischma
ILAND,historic,430,soar,33804.819,0.03662493932827736,dischma
ILAND,historic,430,soau,4268.068,0.0046241256771397616,dischma
ILAND,historic,430,tico,48.301,5.2330444203683644e-5,dischma
ILAND,historic,430,tipl,18.697,2.0256771397616466e-5,dischma
ILAND,historic,430,ulgl,4.431,4.800650054171181e-6,dischma
ILAND,historic,440,abal,13132.65,0.014228223185265438,dischma
ILAND,historic,440,acps,151.75300000000001,1.644127843986999e-4,dischma
ILAND,historic,440,alvi,4907.678,0.005317094257854821,dischma
ILAND,historic,440,bepe,105012.235,0.11377273564463705,dischma
ILAND,historic,440,coav,125.21600000000001,1.356619718309859e-4,dischma
ILAND,historic,440,fasy,13055.71,0.01414486457204767,dischma
ILAND,historic,440,lade,42715747.587,46.27924982340195,dischma
ILAND,historic,440,piab,124560822.365,134.95213690682556,dischma
ILAND,historic,440,pice,27576554.302,29.877090251354282,dischma
ILAND,historic,440,pisy,19798.059,0.021449684723726978,dischma
ILAND,historic,440,potr,43820.378,0.04747603250270856,dischma
ILAND,historic,440,saca,103.35,1.1197183098591548e-4,dischma
ILAND,historic,440,soar,21013.145,0.022766137594799566,dischma
ILAND,historic,440,soau,3045.064,0.003299094257854821,dischma
ILAND,historic,440,tico,12.41,1.3445287107258938e-5,dischma
ILAND,historic,450,abal,13217.233,0.014319862405200433,dischma
ILAND,historic,450,acps,265.977,2.881657638136511e-4,dischma
ILAND,historic,450,alvi,1524.318,0.0016514821235102926,dischma
ILAND,historic,450,bepe,37956.427,0.041122889490790904,dischma
ILAND,historic,450,coav,87.844,9.517226435536293e-5,dischma
ILAND,historic,450,fasy,13502.411,0.014628830985915492,dischma
ILAND,historic,450,lade,39690191.542,43.0012909447454,dischma
ILAND,historic,450,piab,122532519.768,132.7546259674973,dischma
ILAND,historic,450,pice,27701314.063,30.012257923076923,dischma
ILAND,historic,450,pisy,14439.214,0.01564378548212351,dischma
ILAND,historic,450,poni,5.33,5.774647887323944e-6,dischma
ILAND,historic,450,potr,9725.749,0.010537106175514626,dischma
ILAND,historic,450,saca,67.606,7.324593716143012e-5,dischma
ILAND,historic,450,soar,11173.099,0.01210519934994583,dischma
ILAND,historic,450,soau,2178.744,0.002360502708559047,dischma
ILAND,historic,450,ulgl,2.177,2.3586132177681472e-6,dischma
ILAND,historic,460,abal,13736.255,0.014882183098591548,dischma
ILAND,historic,460,acps,1129.74,0.0012239869989165764,dischma
ILAND,historic,460,alvi,4295.432,0.004653772481040087,dischma
ILAND,historic,460,bepe,71115.784,0.07704852004333694,dischma
ILAND,historic,460,coav,45.927,4.975839653304442e-5,dischma
ILAND,historic,460,fasy,14783.696,0.016017005417118094,dischma
ILAND,historic,460,lade,39054767.372,42.31285739111593,dischma
ILAND,historic,460,piab,121949478.203,132.12294496533045,dischma
ILAND,historic,460,pice,28422290.463,30.793380783315275,dischma
ILAND,historic,460,pisy,16678.074,0.01806941928494041,dischma
ILAND,historic,460,poni,2.488,2.695557963163597e-6,dischma
ILAND,historic,460,potr,47237.302,0.051178008667388954,dischma
ILAND,historic,460,saca,61.862,6.702275189599133e-5,dischma
ILAND,historic,460,soar,15198.304,0.016466201516793066,dischma
ILAND,historic,460,soau,2306.677,0.0024991083423618636,dischma
ILAND,historic,460,tico,2.975,3.2231852654387865e-6,dischma
ILAND,historic,460,ulgl,92.721,1.0045612134344529e-4,dischma
ILAND,historic,470,abal,15428.698,0.01671581581798483,dischma
ILAND,historic,470,acps,1432.052,0.001551518959913326,dischma
ILAND,historic,470,alvi,11078.008,0.012002175514626219,dischma
ILAND,historic,470,bepe,134927.53,0.14618367280606717,dischma
ILAND,historic,470,coav,143.459,1.5542686890574216e-4,dischma
ILAND,historic,470,fasy,15317.252,0.016595072589382448,dischma
ILAND,historic,470,lade,40129500.885,43.47724906283857,dischma
ILAND,historic,470,piab,123189366.934,133.4662697009751,dischma
ILAND,historic,470,pice,29933191.112,32.43032623185265,dischma
ILAND,historic,470,pisy,28117.045,0.030462670639219935,dischma
ILAND,historic,470,poni,4.245,4.599133261105092e-6,dischma
ILAND,historic,470,potr,99727.453,0.10804707800650054,dischma
ILAND,historic,470,saca,174.849,1.8943553629469122e-4,dischma
ILAND,historic,470,soar,36909.441,0.039988560130010835,dischma
ILAND,historic,470,soau,5738.201,0.006216902491874323,dischma
ILAND,historic,470,tico,250.986,2.7192416034669555e-4,dischma
ILAND,historic,470,tipl,193.287,2.0941170097508126e-4,dischma
ILAND,historic,470,ulgl,91.274,9.888840736728061e-5,dischma
ILAND,historic,480,abal,17538.912,0.01900207150595883,dischma
ILAND,historic,480,acps,968.174,0.0010489425785482123,dischma
ILAND,historic,480,alvi,6567.634,0.007115529794149512,dischma
ILAND,historic,480,bepe,199323.318,0.21595159046587215,dischma
ILAND,historic,480,coav,146.076,1.5826218851570963e-4,dischma
ILAND,historic,480,fasy,16161.461,0.017509708559046586,dischma
ILAND,historic,480,lade,39711528.249,43.02440763705309,dischma
ILAND,historic,480,piab,123262201.205,133.54518007042253,dischma
ILAND,historic,480,pice,30920790.538,33.50031477573131,dischma
ILAND,historic,480,pisy,24354.699,0.026386456121343445,dischma
ILAND,historic,480,potr,95781.397,0.10377182773564464,dischma
ILAND,historic,480,saca,172.772,1.8718526543878657e-4,dischma
ILAND,historic,480,soar,23257.453,0.025197673889490794,dischma
ILAND,historic,480,soau,3490.208,0.003781373781148429,dischma
ILAND,historic,480,tico,147.555,1.5986457204767064e-4,dischma
ILAND,historic,480,tipl,120.269,1.3030227518959914e-4,dischma
ILAND,historic,480,ulgl,42.077,4.558721560130011e-5,dischma
ILAND,historic,490,abal,19795.498,0.021446910075839654,dischma
ILAND,historic,490,acps,803.351,8.703694474539545e-4,dischma
ILAND,historic,490,alin,11.745,1.2724810400866738e-5,dischma
ILAND,historic,490,alvi,10597.373,0.01148144420368364,dischma
